city,Deidentified_paragraph,ask a genuine question,ask a rheorical question,provide a fact or claim,provide an observation,express their opinion,express others opinions,money aid allocation,government critique,societal critique,solutions/interventions,personal interaction,media portrayal,not in my backyard,harmful generalization,deserving/undeserving,racist
buffalo,"[ORGANIZATION], [PERSON] of [ORGANIZATION], an emergency family [INSTITUTION], has received a ORG1 Grant for 300,000 over [LOCATION]. The grant, the largest gift in the organizations history, is targeted for capacity building as ORG0 of [ORGANIZATION] is in the initial stages of building a second emergency family shelter site in GPE2. Projected to open in [DATE], the new shelter site will more than double their ability to serve the [PERSON] family homeless population. The grant will support the addition of two key positions at the organization - a Housing Specialist who will provide more targeted intervention to assist homeless families securing permanent housing and a Development Director to help grow the organizations fiscal position.",0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0
buffalo,"Relentless disinformation about the economy wont solve any problems or convince people that they are not experiencing what they are experiencing. Growing poverty, hunger, homelessness, unemployment, under-employment, debt, inequality, anxiety, and insecurity are real and painful. They require real solutions put forward by working people, not major owners of capital concerned only with maximizing private profit as fast as possible.",0,0,3,0,2,0,0,2,2,1,0,1,0,0,0,0
buffalo,"The funds from each tournament were donated to four local charity organizations, selected by [ORGANIZATION]. In [ORGANIZATION], [ORGANIZATION], ORG2, [PERSON] and [LOCATION] were chosen as beneficiaries. In [PERSON], [ORGANIZATION], ORG6, ORG7 and [ORGANIZATION] were selected as the recipients.",0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0
buffalo,"State Senator [PERSON] said, I am proud to support the enterprising work of Governor [PERSON] and PERSON2 who have an innovative, educational, environmentally-conscious and replicable model that can teach our youth invaluable skills and lessons--as well as supply families with locally grown produce. It is my sincere hope that these type of local projectsflourish in conjunction with other necessary investments in our community such as truly affordable housing.",0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0
buffalo,"Because if we just focused on the last tragic act in a veterans life this would be another report that serves as a doorstop for those doors over there. So, I have asked us to take a deep dive into mental health, into addiction and into homelessness. That tragic continuum that leads to so many tragedies.",0,0,3,0,3,0,0,0,1,2,0,0,0,0,0,0
buffalo,[ORGANIZATION],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,"FAC0 is already having transformative impact on the neighborhood surrounding the former [ORGANIZATION], rectory and convent buildings on FAC1, bringing safe and affordable housing to this area, said [ORGANIZATION], ORG1 President and [ORGANIZATION]. We are very proud to have played a role in helping FAC0 become reality and thank all of the partners in the project - ORG3, [LOCATION], [ORGANIZATION] and [PERSON] - for their vision and commitment to our community.",0,0,3,1,0,1,0,0,0,2,0,0,0,0,0,0
buffalo,"[ORGANIZATION] 210,255",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,"Spectrum Chronic Homeless 550,136",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,"[ORGANIZATION] has been supporting those in need without discrimination since [ORGANIZATION]. Nearly 33 million Americans receive assistance from [ORGANIZATION] DATE1 through the broadest array of social services that range from providing food for the hungry, relief for disaster victims, assistance for the disabled, outreach to the elderly and ill, clothing and shelter to the homeless and opportunities for underprivileged children. About 83 cents of every dollar raised is used to support those services in nearly 9,000 communities nationwide.",0,0,3,0,1,0,3,0,0,2,0,0,0,0,0,0
buffalo,"The lawsuit against [ORGANIZATION] was filed in federal [STREET] in [ORGANIZATION] of [ORGANIZATION], with over 100 plaintiffs pursuing litigation. Fundamentally, this case is about whether Americans should be required to choose between their livelihoods and being coerced into taking an experimental, dangerous medical treatment, reads the lawsuit 68 [ORGANIZATION]-Allied Democrat Backtracks on Saying the Homeless Should Break Into and Occupy Homes After Backlash69 GPE2 state congressional candidate PERSON0, who was endorsed by ORG2 and is allied with [ORGANIZATION], previously said in a campaign ad that when she wins the election, a million people living in the [PERSON] should break into empty houses and live in them so that [ORGANIZATION] will pass housing legislation. After significant blowback, [PERSON] is now changing her tune.",0,0,3,1,0,1,0,2,1,1,0,0,0,1,0,0
buffalo,"[ORGANIZATION] was a [ORGANIZATION] winner in [DATE]. Located in [ORGANIZATION] and one of the citys oldest neighborhoods, [PERSON] is the focus of ORG1 plan for a downtown investment. LOC2, with a relatively dense stock of largely historic commercial buildings, set forth a vision of creating special urban places, key park spaces, retail-oriented streets, improved neighborhood connections, bike and pedestrian connections, streetscape improvements, and public realm improvements. Building on this momentum, [ORGANIZATION] aims to encourage more redevelopment of vacant structures, provide better connections between anchors and amenities through greenspace, increase affordable housing opportunities, and enhance the streetscape.",0,0,3,0,1,1,1,0,0,3,0,0,0,0,0,0
buffalo,"[ORGANIZATION] CEO [ORGANIZATION] said,[ORGANIZATION] passage of the Clean Slate Act is a necessary and critical step towards achieving true equity for all. The outsized impact of conviction records have subjected disproportionately people and communities of color to excessive punishment well beyond their time served, but now, with this legislation, doors of opportunity that were once closed - to jobs, safe and affordable housing, and life changing education - can be reopened and positively impact children, families, and whole communities for generations to come.",0,0,3,0,1,1,1,0,1,2,0,0,0,0,0,0
buffalo,"[PERSON] is honored to accept this award of 5.4 million, said ORG1 Commissioner [PERSON]. Through the good work of the county, we have consistently been awarded these ORG2 dollars for [ORGANIZATION]. We continue to work diligently with our community partners to reduce chronic homelessness for individuals in our community with disabling conditions, said Commissioner of [ORGANIZATION], [PERSON].",0,0,3,0,0,2,3,0,0,2,0,0,0,0,0,0
buffalo,"[PERSON] said, Supportive housing strengthens our communities and provides a beacon of hope for those who are facing homelessness and trying to get back on their feet. This important investment from [ORGANIZATION] will improve the lives of New Yorkers from [PERSON] to GPE2. I am proud to have worked with my colleagues in the legislature and the Governor to make this funding a reality.",0,0,3,0,1,1,3,0,0,2,0,0,0,0,0,0
buffalo,Homeless Assistance GrantsNumber of programs to provide critical safety net to the homeless.2.46 billion2.38 billion,0,0,3,0,0,1,2,0,0,1,0,0,0,0,0,0
buffalo,"FAC0 neighborhood, with a relatively dense stock of largely historic commercial buildings, was a [ORGANIZATION] winner in [DATE]. Located in [ORGANIZATION] and one of the citys oldest neighborhoods, the neighborhood is the focus of [ORGANIZATION]s plan for a downtown investment, with a vision of creating special urban places, key park spaces, retail-oriented streets, improved neighborhood connections, bike and pedestrian connections, streetscape improvements, and public realm improvements. Building on this momentum, [ORGANIZATION] aims to encourage more redevelopment of vacant structures, provide better connections between anchors and amenities through greenspace, increase affordable housing opportunities, and enhance the streetscape.",0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0
buffalo,"[ORGANIZATION], [ORGANIZATION] - 5.5 million - This funding will be used for the new construction of an eight-story building that, when combined with other funding sources, will create 71 units of permanent housing, including 42 units of supportive housing for formerly homeless individuals.",0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0
buffalo,"[ORGANIZATION], created by [ORGANIZATION] in [ORGANIZATION], provides member community lenders with direct subsidies, which are passed on to qualified households through a sponsoring local nonprofit organization. [ORGANIZATION] financing is combined with other funding sources to create housing for moderate and low-income families. Program awardees receive this funding through [LOCATION] competitive rounds. Each competing project must be sponsored by a financial organization that is a member of ORG2 in partnership with a community-based sponsoring organization. DATE2 [ORGANIZATION].",0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0
